city,date,y,fitted,residual
St. Louis,2002-03-23,2.631889,2.5756367419933,0.05625225800670003
St. Louis,2002-03-23,2.501436,2.631188048828578,-0.12975204882857774
St. Louis,2002-03-23,2.341806,2.5942252644618464,-0.2524192644618464
St. Louis,2002-03-23,2.687847,2.7297759075927854,-0.04192890759278528
St. Louis,2002-03-23,2.451005,2.5984313194194666,-0.14742631941946693
St. Louis,2002-03-23,2.674149,2.871051809648831,-0.1969028096488312
St. Louis,2002-03-23,2.587764,2.572102677325638,0.015661322674362224
St. Louis,2002-03-23,2.433613,2.686095858471242,-0.2524828584712423
St. Louis,2002-03-23,2.335052,2.565540048459501,-0.23048804845950072
St. Louis,2002-03-23,2.595255,2.710904367649269,-0.11564936764926895
St. Louis,2002-03-23,2.734368,2.870614582059906,-0.1362465820599057
St. Louis,2002-03-23,2.580217,2.729886880242214,-0.14966988024221375
St. Louis,2002-03-23,2.734368,2.764586477578154,-0.03021847757815415
St. Louis,2002-03-23,2.873565,3.0173522826486736,-0.14378728264867358
St. Louis,2002-03-23,3.049273,3.0004263247647494,0.04884667523525068
St. Louis,2002-03-23,2.61007,2.7192929377797608,-0.10922293777976083
St. Louis,2002-03-23,2.304583,2.655540700484076,-0.35095770048407593
St. Louis,2002-03-23,2.80336,2.6846418277396937,0.11871817226030625
St. Louis,2002-03-23,2.297573,2.6501287594444136,-0.35255575944441375
St. Louis,2002-03-23,2.747271,2.733833354222855,0.013437645777145096
St. Louis,2002-03-24,2.158715,2.3163748816697334,-0.1576598816697334
St. Louis,2002-03-24,2.533697,2.7256758818393636,-0.19197888183936349
St. Louis,2002-03-24,2.617396,2.718033446874762,-0.10063744687476199
St. Louis,2002-03-24,2.415914,2.6095448114516593,-0.1936308114516596
St. Louis,2002-03-24,2.890372,2.5740903542768536,0.3162816457231464
St. Louis,2002-03-24,2.753661,2.7908809491747784,-0.03721994917477831
St. Louis,2002-03-24,2.362739,2.8628982714391373,-0.5001592714391376
St. Louis,2002-03-24,3.339322,2.99469919316758,0.3446228068324203
